#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
403634:11712,1091:1091,05/08/26 11:42:42,STABLE BEAMS,6799,0.000515468,0.000498196,64.3,HFET
403634:11712,1092:1092,05/08/26 11:43:05,STABLE BEAMS,6799,0.000514556,0.000497195,64.1,HFET
403634:11712,1093:1093,05/08/26 11:43:29,STABLE BEAMS,6799,0.000513427,0.000496493,64.0,HFET
403634:11712,1094:1094,05/08/26 11:43:52,STABLE BEAMS,6799,0.000512265,0.000495223,63.9,HFET
403634:11712,1095:1095,05/08/26 11:44:15,STABLE BEAMS,6799,0.000510915,0.000494155,63.7,HFET
403634:11712,1096:1096,05/08/26 11:44:39,STABLE BEAMS,6799,0.000508709,0.000492148,63.4,HFET
403634:11712,1097:1097,05/08/26 11:45:02,STABLE BEAMS,6799,0.000514119,0.000496794,64.1,HFET
403634:11712,1098:1098,05/08/26 11:45:25,STABLE BEAMS,6799,0.000513546,0.000496218,64.0,HFET
403634:11712,1099:1099,05/08/26 11:45:49,STABLE BEAMS,6799,0.000513052,0.000488335,64.0,HFET
403634:11712,1100:1100,05/08/26 11:46:12,STABLE BEAMS,6799,0.000514554,0.000496950,64.1,HFET
403634:11712,1101:1101,05/08/26 11:46:35,STABLE BEAMS,6799,0.000508701,0.000492236,63.4,HFET
403634:11712,1102:1102,05/08/26 11:46:58,STABLE BEAMS,6799,0.000511503,0.000494242,63.8,HFET
403634:11712,1103:1103,05/08/26 11:47:22,STABLE BEAMS,6799,0.000514039,0.000496939,64.1,HFET
403634:11712,1104:1104,05/08/26 11:47:45,STABLE BEAMS,6799,0.000514607,0.000496677,64.2,HFET
403634:11712,1105:1105,05/08/26 11:48:08,STABLE BEAMS,6799,0.000513906,0.000496150,64.1,HFET
403634:11712,1106:1106,05/08/26 11:48:32,STABLE BEAMS,6799,0.000514091,0.000496840,64.1,HFET
403634:11712,1107:1107,05/08/26 11:48:55,STABLE BEAMS,6799,0.000506883,0.000490216,63.2,HFET
403634:11712,1108:1108,05/08/26 11:49:18,STABLE BEAMS,6799,0.000509651,0.000493024,63.5,HFET
403634:11712,1109:1109,05/08/26 11:49:42,STABLE BEAMS,6799,0.000510602,0.000494123,63.7,HFET
403634:11712,1110:1110,05/08/26 11:50:05,STABLE BEAMS,6799,0.000511404,0.000495086,63.8,HFET
403634:11712,1111:1111,05/08/26 11:50:28,STABLE BEAMS,6799,0.000510568,0.000493928,63.6,HFET
403634:11712,1112:1112,05/08/26 11:50:52,STABLE BEAMS,6799,0.000509646,0.000485773,63.5,HFET
403634:11712,1113:1113,05/08/26 11:51:15,STABLE BEAMS,6799,0.000508220,0.000491565,63.4,HFET
403634:11712,1114:1114,05/08/26 11:51:38,STABLE BEAMS,6799,0.000510094,0.000493392,63.6,HFET
403634:11712,1115:1115,05/08/26 11:52:02,STABLE BEAMS,6799,0.000509745,0.000493245,63.5,HFET
403634:11712,1116:1116,05/08/26 11:52:25,STABLE BEAMS,6799,0.000516195,0.000498785,64.4,HFET
403634:11712,1117:1117,05/08/26 11:52:48,STABLE BEAMS,6799,0.000517179,0.000499602,64.5,HFET
403634:11712,1118:1118,05/08/26 11:53:12,STABLE BEAMS,6799,0.000516803,0.000499265,64.4,HFET
403634:11712,1119:1119,05/08/26 11:53:35,STABLE BEAMS,6799,0.000518597,0.000500661,64.6,HFET
403634:11712,1120:1120,05/08/26 11:53:58,STABLE BEAMS,6799,0.000513347,0.000496271,64.0,HFET
403634:11712,1121:1121,05/08/26 11:54:21,STABLE BEAMS,6799,0.000513101,0.000495956,64.0,HFET
403634:11712,1122:1122,05/08/26 11:54:45,STABLE BEAMS,6799,0.000515382,0.000497878,64.2,HFET
403634:11712,1123:1123,05/08/26 11:55:08,STABLE BEAMS,6799,0.000513496,0.000496173,64.0,HFET
403634:11712,1124:1124,05/08/26 11:55:31,STABLE BEAMS,6799,0.000514335,0.000496752,64.1,HFET
403634:11712,1125:1125,05/08/26 11:55:55,STABLE BEAMS,6799,0.000514643,0.000489627,64.2,HFET
403634:11712,1126:1126,05/08/26 11:56:18,STABLE BEAMS,6799,0.000514567,0.000497401,64.1,HFET
403634:11712,1127:1127,05/08/26 11:56:41,STABLE BEAMS,6799,0.000516813,0.000499309,64.4,HFET
403634:11712,1128:1128,05/08/26 11:57:05,STABLE BEAMS,6799,0.000513697,0.000496661,64.0,HFET
403634:11712,1129:1129,05/08/26 11:57:28,STABLE BEAMS,6799,0.000516121,0.000498609,64.3,HFET
403634:11712,1130:1130,05/08/26 11:57:51,STABLE BEAMS,6799,0.000516263,0.000498621,64.4,HFET
403634:11712,1131:1131,05/08/26 11:58:14,STABLE BEAMS,6799,0.000515109,0.000497688,64.2,HFET
403634:11712,1132:1132,05/08/26 11:58:38,STABLE BEAMS,6799,0.000512812,0.000495831,63.9,HFET
403634:11712,1133:1133,05/08/26 11:59:01,STABLE BEAMS,6799,0.000513023,0.000496137,64.0,HFET
403634:11712,1134:1134,05/08/26 11:59:24,STABLE BEAMS,6799,0.000511831,0.000495110,63.8,HFET
403634:11712,1135:1135,05/08/26 11:59:48,STABLE BEAMS,6799,0.000511943,0.000495289,63.8,HFET
403634:11712,1136:1136,05/08/26 12:00:11,STABLE BEAMS,6799,0.000512878,0.000495863,63.9,HFET
403634:11712,1137:1137,05/08/26 12:00:34,STABLE BEAMS,6799,0.000514070,0.000489755,64.1,HFET
403634:11712,1138:1138,05/08/26 12:00:58,STABLE BEAMS,6799,0.000514903,0.000496770,64.2,HFET
403634:11712,1139:1139,05/08/26 12:01:21,STABLE BEAMS,6799,0.000513418,0.000495705,64.0,HFET
403634:11712,1140:1140,05/08/26 12:01:44,STABLE BEAMS,6799,0.000514601,0.000497226,64.2,HFET
403634:11712,1141:1141,05/08/26 12:02:08,STABLE BEAMS,6799,0.000514236,0.000496887,64.1,HFET
403634:11712,1142:1142,05/08/26 12:02:31,STABLE BEAMS,6799,0.000515034,0.000497769,64.2,HFET
403634:11712,1143:1143,05/08/26 12:02:54,STABLE BEAMS,6799,0.000514893,0.000332231,64.2,HFET
403634:11712,1144:1144,05/08/26 12:03:18,STABLE BEAMS,6799,0.000514165,0.000497022,64.1,HFET
403634:11712,1145:1145,05/08/26 12:03:41,STABLE BEAMS,6799,0.000514411,0.000497130,64.1,HFET
403634:11712,1146:1146,05/08/26 12:04:04,STABLE BEAMS,6799,0.000514980,0.000497653,64.2,HFET
403634:11712,1147:1147,05/08/26 12:04:27,STABLE BEAMS,6799,0.000516594,0.000499030,64.4,HFET
403634:11712,1148:1148,05/08/26 12:04:51,STABLE BEAMS,6799,0.000518352,0.000500775,64.6,HFET
403634:11712,1149:1149,05/08/26 12:05:14,STABLE BEAMS,6799,0.000514466,0.000497114,64.1,HFET
403634:11712,1150:1150,05/08/26 12:05:37,STABLE BEAMS,6799,0.000514782,0.000497399,64.2,HFET
403634:11712,1151:1151,05/08/26 12:06:01,STABLE BEAMS,6799,0.000514826,0.000489977,64.2,HFET
403634:11712,1152:1152,05/08/26 12:06:24,STABLE BEAMS,6799,0.000513806,0.000496630,64.1,HFET
403634:11712,1153:1153,05/08/26 12:06:47,STABLE BEAMS,6799,0.000513622,0.000496493,64.0,HFET
403634:11712,1154:1154,05/08/26 12:07:11,STABLE BEAMS,6799,0.000513731,0.000496485,64.0,HFET
403634:11712,1155:1155,05/08/26 12:07:34,STABLE BEAMS,6799,0.000514712,0.000497438,64.2,HFET
403634:11712,1156:1156,05/08/26 12:07:57,STABLE BEAMS,6799,0.000514264,0.000497123,64.1,HFET
403634:11712,1157:1157,05/08/26 12:08:21,STABLE BEAMS,6799,0.000513222,0.000496278,64.0,HFET
403634:11712,1158:1158,05/08/26 12:08:44,STABLE BEAMS,6799,0.000512328,0.000495484,63.9,HFET
403634:11712,1159:1159,05/08/26 12:09:07,STABLE BEAMS,6799,0.000511306,0.000494542,63.7,HFET
403634:11712,1160:1160,05/08/26 12:09:31,STABLE BEAMS,6799,0.000511730,0.000494637,63.8,HFET
403634:11712,1161:1161,05/08/26 12:09:54,STABLE BEAMS,6799,0.000512008,0.000495141,63.8,HFET
403634:11712,1162:1162,05/08/26 12:10:17,STABLE BEAMS,6799,0.000511868,0.000494104,63.8,HFET
403634:11712,1163:1163,05/08/26 12:10:41,STABLE BEAMS,6799,0.000512333,0.000495356,63.9,HFET
403634:11712,1164:1164,05/08/26 12:11:04,STABLE BEAMS,6799,0.000511106,0.000486252,63.7,HFET
403634:11712,1165:1165,05/08/26 12:11:27,STABLE BEAMS,6799,0.000509966,0.000493257,63.6,HFET
403634:11712,1166:1166,05/08/26 12:11:50,STABLE BEAMS,6799,0.000509928,0.000493309,63.6,HFET
403634:11712,1167:1167,05/08/26 12:12:14,STABLE BEAMS,6799,0.000509693,0.000492561,63.5,HFET
403634:11712,1168:1168,05/08/26 12:12:37,STABLE BEAMS,6799,0.000509181,0.000492453,63.5,HFET
403634:11712,1169:1169,05/08/26 12:13:00,STABLE BEAMS,6799,0.000508891,0.000492496,63.4,HFET
403634:11712,1170:1170,05/08/26 12:13:24,STABLE BEAMS,6799,0.000513045,0.000495951,64.0,HFET
403634:11712,1171:1171,05/08/26 12:13:47,STABLE BEAMS,6799,0.000514344,0.000496665,64.1,HFET
403634:11712,1172:1172,05/08/26 12:14:10,STABLE BEAMS,6799,0.000513940,0.000496780,64.1,HFET
403634:11712,1173:1173,05/08/26 12:14:34,STABLE BEAMS,6799,0.000513518,0.000495922,64.0,HFET
403634:11712,1174:1174,05/08/26 12:14:57,STABLE BEAMS,6799,0.000514449,0.000497191,64.1,HFET
403634:11712,1175:1175,05/08/26 12:15:20,STABLE BEAMS,6799,0.000513545,0.000496420,64.0,HFET
403634:11712,1176:1176,05/08/26 12:15:44,STABLE BEAMS,6799,0.000513551,0.000496478,64.0,HFET
403634:11712,1177:1177,05/08/26 12:16:07,STABLE BEAMS,6799,0.000513264,0.000489379,64.0,HFET
403634:11712,1178:1178,05/08/26 12:16:30,STABLE BEAMS,6799,0.000522739,0.000504526,65.2,HFET
403634:11712,1179:1179,05/08/26 12:16:53,STABLE BEAMS,6799,0.000526070,0.000508177,65.6,HFET
403634:11712,1180:1180,05/08/26 12:17:17,STABLE BEAMS,6799,0.000518007,0.000500156,64.6,HFET
403634:11712,1181:1181,05/08/26 12:17:40,STABLE BEAMS,6799,0.000516420,0.000499080,64.4,HFET
403634:11712,1182:1182,05/08/26 12:18:03,STABLE BEAMS,6799,0.000513249,0.000496416,64.0,HFET
403634:11712,1183:1183,05/08/26 12:18:27,STABLE BEAMS,6799,0.000514041,0.000496982,64.1,HFET
403634:11712,1184:1184,05/08/26 12:18:50,STABLE BEAMS,6799,0.000514326,0.000497467,64.1,HFET
403634:11712,1185:1185,05/08/26 12:19:13,STABLE BEAMS,6799,0.000512034,0.000495377,63.8,HFET
403634:11712,1186:1186,05/08/26 12:19:37,STABLE BEAMS,6799,0.000512861,0.000495928,63.9,HFET
403634:11712,1187:1187,05/08/26 12:20:00,STABLE BEAMS,6799,0.000511968,0.000495206,63.8,HFET
403634:11712,1188:1188,05/08/26 12:20:23,STABLE BEAMS,6799,0.000510619,0.000493918,63.7,HFET
403634:11712,1189:1189,05/08/26 12:20:47,STABLE BEAMS,6799,0.000512262,0.000495616,63.9,HFET
403634:11712,1190:1190,05/08/26 12:21:10,STABLE BEAMS,6799,0.000512276,0.000488518,63.9,HFET
403634:11712,1191:1191,05/08/26 12:21:33,STABLE BEAMS,6799,0.000510739,0.000494018,63.7,HFET
403634:11712,1192:1192,05/08/26 12:21:57,STABLE BEAMS,6799,0.000506770,0.000490748,63.2,HFET
403634:11712,1193:1193,05/08/26 12:22:20,STABLE BEAMS,6799,0.000512881,0.000495930,63.9,HFET
403634:11712,1194:1194,05/08/26 12:22:43,STABLE BEAMS,6799,0.000514623,0.000497462,64.2,HFET
403634:11712,1195:1195,05/08/26 12:23:06,STABLE BEAMS,6799,0.000514692,0.000497598,64.2,HFET
403634:11712,1196:1196,05/08/26 12:23:30,STABLE BEAMS,6799,0.000514149,0.000496926,64.1,HFET
403634:11712,1197:1197,05/08/26 12:23:53,STABLE BEAMS,6799,0.000515515,0.000498195,64.3,HFET
403634:11712,1198:1198,05/08/26 12:24:16,STABLE BEAMS,6799,0.000515189,0.000497726,64.2,HFET
403634:11712,1199:1199,05/08/26 12:24:40,STABLE BEAMS,6799,0.000514002,0.000496898,64.1,HFET
403634:11712,1200:1200,05/08/26 12:25:03,STABLE BEAMS,6799,0.000513911,0.000496821,64.1,HFET
403634:11712,1201:1201,05/08/26 12:25:26,STABLE BEAMS,6799,0.000513436,0.000496267,64.0,HFET
403634:11712,1202:1202,05/08/26 12:25:50,STABLE BEAMS,6799,0.000511665,0.000487339,63.8,HFET
403634:11712,1203:1203,05/08/26 12:26:13,STABLE BEAMS,6799,0.000510906,0.000494134,63.7,HFET
403634:11712,1204:1204,05/08/26 12:26:36,STABLE BEAMS,6799,0.000510175,0.000493628,63.6,HFET
403634:11712,1205:1205,05/08/26 12:27:00,STABLE BEAMS,6799,0.000510286,0.000492969,63.6,HFET
403634:11712,1206:1206,05/08/26 12:27:23,STABLE BEAMS,6799,0.000510323,0.000493990,63.6,HFET
403634:11712,1207:1207,05/08/26 12:27:46,STABLE BEAMS,6799,0.000509824,0.000493294,63.6,HFET
403634:11712,1208:1208,05/08/26 12:28:09,STABLE BEAMS,6799,0.000509719,0.000493195,63.5,HFET
403634:11712,1209:1209,05/08/26 12:28:33,STABLE BEAMS,6799,0.000510782,0.000494011,63.7,HFET
403634:11712,1210:1210,05/08/26 12:28:56,STABLE BEAMS,6799,0.000511870,0.000495020,63.8,HFET
403634:11712,1211:1211,05/08/26 12:29:19,STABLE BEAMS,6799,0.000512981,0.000496275,63.9,HFET
403634:11712,1212:1212,05/08/26 12:29:43,STABLE BEAMS,6799,0.000514639,0.000497379,64.2,HFET
403634:11712,1213:1213,05/08/26 12:30:06,STABLE BEAMS,6799,0.000514130,0.000497059,64.1,HFET
403634:11712,1214:1214,05/08/26 12:30:29,STABLE BEAMS,6799,0.000514737,0.000497525,64.2,HFET
403634:11712,1215:1215,05/08/26 12:30:53,STABLE BEAMS,6799,0.000515384,0.000491173,64.2,HFET
403634:11712,1216:1216,05/08/26 12:31:16,STABLE BEAMS,6799,0.000515603,0.000498365,64.3,HFET
403634:11712,1217:1217,05/08/26 12:31:39,STABLE BEAMS,6799,0.000516323,0.000499144,64.4,HFET
403634:11712,1218:1218,05/08/26 12:32:03,STABLE BEAMS,6799,0.000514364,0.000497214,64.1,HFET
403634:11712,1219:1219,05/08/26 12:32:26,STABLE BEAMS,6799,0.000514318,0.000497120,64.1,HFET
403634:11712,1220:1220,05/08/26 12:32:49,STABLE BEAMS,6799,0.000513622,0.000496497,64.0,HFET
403634:11712,1221:1221,05/08/26 12:33:13,STABLE BEAMS,6799,0.000512674,0.000495841,63.9,HFET
403634:11712,1222:1222,05/08/26 12:33:36,STABLE BEAMS,6799,0.000512244,0.000495589,63.9,HFET
403634:11712,1223:1223,05/08/26 12:33:59,STABLE BEAMS,6799,0.000511150,0.000494483,63.7,HFET
403634:11712,1224:1224,05/08/26 12:34:22,STABLE BEAMS,6799,0.000510619,0.000494087,63.7,HFET
403634:11712,1225:1225,05/08/26 12:34:46,STABLE BEAMS,6799,0.000510090,0.000393502,63.6,HFET
403634:11712,1226:1226,05/08/26 12:35:09,STABLE BEAMS,6799,0.000507561,0.000491256,63.3,HFET
403634:11712,1227:1227,05/08/26 12:35:32,STABLE BEAMS,6799,0.000511963,0.000495244,63.8,HFET
403634:11712,1228:1228,05/08/26 12:35:56,STABLE BEAMS,6799,0.000513294,0.000496443,64.0,HFET
403634:11712,1229:1229,05/08/26 12:36:19,STABLE BEAMS,6799,0.000513160,0.000489018,64.0,HFET
403634:11712,1230:1230,05/08/26 12:36:42,STABLE BEAMS,6799,0.000513463,0.000496455,64.0,HFET
403634:11712,1231:1231,05/08/26 12:37:06,STABLE BEAMS,6799,0.000513369,0.000496356,64.0,HFET
403634:11712,1232:1232,05/08/26 12:37:29,STABLE BEAMS,6799,0.000513359,0.000496697,64.0,HFET
403634:11712,1233:1233,05/08/26 12:37:52,STABLE BEAMS,6799,0.000512594,0.000495859,63.9,HFET
403634:11712,1234:1234,05/08/26 12:38:16,STABLE BEAMS,6799,0.000512306,0.000495480,63.9,HFET
403634:11712,1235:1235,05/08/26 12:38:39,STABLE BEAMS,6799,0.000510478,0.000493727,63.6,HFET
403634:11712,1236:1236,05/08/26 12:39:02,STABLE BEAMS,6799,0.000508410,0.000492056,63.4,HFET
403634:11712,1237:1237,05/08/26 12:39:26,STABLE BEAMS,6799,0.000512349,0.000495369,63.9,HFET
403634:11712,1238:1238,05/08/26 12:39:49,STABLE BEAMS,6799,0.000511359,0.000494637,63.7,HFET
403634:11712,1239:1239,05/08/26 12:40:12,STABLE BEAMS,6799,0.000512181,0.000495485,63.9,HFET
403634:11712,1240:1240,05/08/26 12:40:35,STABLE BEAMS,6799,0.000511415,0.000494499,63.8,HFET
403634:11712,1241:1241,05/08/26 12:40:59,STABLE BEAMS,6799,0.000512991,0.000489009,64.0,HFET
403634:11712,1242:1242,05/08/26 12:41:22,STABLE BEAMS,6799,0.000514267,0.000497066,64.1,HFET
403634:11712,1243:1243,05/08/26 12:41:45,STABLE BEAMS,6799,0.000515135,0.000498247,64.2,HFET
403634:11712,1244:1244,05/08/26 12:42:09,STABLE BEAMS,6799,0.000515453,0.000498136,64.3,HFET
403634:11712,1245:1245,05/08/26 12:42:32,STABLE BEAMS,6799,0.000512189,0.000495188,63.9,HFET
403634:11712,1246:1246,05/08/26 12:42:55,STABLE BEAMS,6799,0.000520623,0.000502674,64.9,HFET
403634:11712,1247:1247,05/08/26 12:43:19,STABLE BEAMS,6799,0.000519799,0.000502206,64.8,HFET
403634:11712,1248:1248,05/08/26 12:43:42,STABLE BEAMS,6799,0.000511735,0.000495232,63.8,HFET
403634:11712,1249:1249,05/08/26 12:44:05,STABLE BEAMS,6799,0.000510324,0.000493804,63.6,HFET
403634:11712,1250:1250,05/08/26 12:44:29,STABLE BEAMS,6799,0.000509869,0.000493676,63.6,HFET
403634:11712,1251:1251,05/08/26 12:44:52,STABLE BEAMS,6799,0.000510554,0.000494170,63.6,HFET
403634:11712,1252:1252,05/08/26 12:45:15,STABLE BEAMS,6799,0.000510607,0.000494078,63.7,HFET
403634:11712,1253:1253,05/08/26 12:45:39,STABLE BEAMS,6799,0.000510318,0.000494074,63.6,HFET
403634:11712,1254:1254,05/08/26 12:46:02,STABLE BEAMS,6799,0.000509571,0.000486010,63.5,HFET
403634:11712,1255:1255,05/08/26 12:46:25,STABLE BEAMS,6799,0.000510222,0.000493540,63.6,HFET
403634:11712,1256:1256,05/08/26 12:46:48,STABLE BEAMS,6799,0.000510819,0.000494368,63.7,HFET
403634:11712,1257:1257,05/08/26 12:47:12,STABLE BEAMS,6799,0.000510602,0.000494059,63.7,HFET
403634:11712,1258:1258,05/08/26 12:47:35,STABLE BEAMS,6799,0.000509387,0.000492893,63.5,HFET
403634:11712,1259:1259,05/08/26 12:47:58,STABLE BEAMS,6799,0.000511833,0.000495211,63.8,HFET
403634:11712,1260:1260,05/08/26 12:48:22,STABLE BEAMS,6799,0.000510511,0.000493951,63.6,HFET
403634:11712,1261:1261,05/08/26 12:48:45,STABLE BEAMS,6799,0.000510622,0.000494192,63.7,HFET
403634:11712,1262:1262,05/08/26 12:49:08,STABLE BEAMS,6799,0.000510502,0.000494000,63.6,HFET
403634:11712,1263:1263,05/08/26 12:49:32,STABLE BEAMS,6799,0.000509657,0.000493169,63.5,HFET
403634:11712,1264:1264,05/08/26 12:49:55,STABLE BEAMS,6799,0.000515093,0.000497810,64.2,HFET
403634:11712,1265:1265,05/08/26 12:50:18,STABLE BEAMS,6799,0.000513318,0.000495782,64.0,HFET
403634:11712,1266:1266,05/08/26 12:50:41,STABLE BEAMS,6799,0.000512726,0.000495890,63.9,HFET
403634:11712,1267:1267,05/08/26 12:51:05,STABLE BEAMS,6799,0.000509935,0.000485660,63.6,HFET
403634:11712,1268:1268,05/08/26 12:51:28,STABLE BEAMS,6799,0.000513667,0.000496648,64.0,HFET
403634:11712,1269:1269,05/08/26 12:51:51,STABLE BEAMS,6799,0.000515158,0.000497785,64.2,HFET
403634:11712,1270:1270,05/08/26 12:52:15,STABLE BEAMS,6799,0.000515026,0.000498040,64.2,HFET
403634:11712,1271:1271,05/08/26 12:52:38,STABLE BEAMS,6799,0.000516868,0.000499429,64.4,HFET
403634:11712,1272:1272,05/08/26 12:53:01,STABLE BEAMS,6799,0.000517728,0.000500043,64.5,HFET
403634:11712,1273:1273,05/08/26 12:53:25,STABLE BEAMS,6799,0.000513381,0.000496456,64.0,HFET
403634:11712,1274:1274,05/08/26 12:53:48,STABLE BEAMS,6799,0.000514058,0.000497161,64.1,HFET
403634:11712,1275:1275,05/08/26 12:54:11,STABLE BEAMS,6799,0.000514250,0.000496408,64.1,HFET
403634:11712,1276:1276,05/08/26 12:54:35,STABLE BEAMS,6799,0.000518314,0.000500675,64.6,HFET
403634:11712,1277:1277,05/08/26 12:54:58,STABLE BEAMS,6799,0.000516820,0.000499324,64.4,HFET
403634:11712,1278:1278,05/08/26 12:55:21,STABLE BEAMS,6799,0.000515409,0.000498333,64.3,HFET
403634:11712,1279:1279,05/08/26 12:55:45,STABLE BEAMS,6799,0.000515329,0.000498094,64.2,HFET
403634:11712,1280:1280,05/08/26 12:56:08,STABLE BEAMS,6799,0.000514577,0.000490077,64.1,HFET
403634:11712,1281:1281,05/08/26 12:56:31,STABLE BEAMS,6799,0.000511913,0.000495289,63.8,HFET
403634:11712,1282:1282,05/08/26 12:56:54,STABLE BEAMS,6799,0.000510720,0.000494090,63.7,HFET
403634:11712,1283:1283,05/08/26 12:57:18,STABLE BEAMS,6799,0.000511023,0.000493876,63.7,HFET
403634:11712,1284:1284,05/08/26 12:57:41,STABLE BEAMS,6799,0.000510617,0.000494209,63.7,HFET
403634:11712,1285:1285,05/08/26 12:58:04,STABLE BEAMS,6799,0.000509779,0.000493371,63.6,HFET
403634:11712,1286:1286,05/08/26 12:58:28,STABLE BEAMS,6799,0.000511381,0.000494776,63.8,HFET
403634:11712,1287:1287,05/08/26 12:58:51,STABLE BEAMS,6799,0.000510803,0.000494407,63.7,HFET
403634:11712,1288:1288,05/08/26 12:59:14,STABLE BEAMS,6799,0.000511181,0.000494874,63.7,HFET
403634:11712,1289:1289,05/08/26 12:59:38,STABLE BEAMS,6799,0.000509412,0.000492486,63.5,HFET
403634:11712,1290:1290,05/08/26 13:00:01,STABLE BEAMS,6799,0.000514967,0.000497817,64.2,HFET
403634:11712,1291:1291,05/08/26 13:00:24,STABLE BEAMS,6799,0.000514391,0.000496876,64.1,HFET
403634:11712,1292:1292,05/08/26 13:00:48,STABLE BEAMS,6799,0.000512889,0.000496323,63.9,HFET
403634:11712,1293:1293,05/08/26 13:01:11,STABLE BEAMS,6799,0.000513342,0.000489472,64.0,HFET
403634:11712,1294:1294,05/08/26 13:01:34,STABLE BEAMS,6799,0.000515732,0.000498624,64.3,HFET
403634:11712,1295:1295,05/08/26 13:01:58,STABLE BEAMS,6799,0.000514979,0.000498249,64.2,HFET
403634:11712,1296:1296,05/08/26 13:02:21,STABLE BEAMS,6799,0.000512516,0.000495907,63.9,HFET
403634:11712,1297:1297,05/08/26 13:02:44,STABLE BEAMS,6799,0.000512309,0.000495826,63.9,HFET
403634:11712,1298:1298,05/08/26 13:03:07,STABLE BEAMS,6799,0.000512271,0.000495548,63.9,HFET
403634:11712,1299:1299,05/08/26 13:03:31,STABLE BEAMS,6799,0.000512767,0.000495827,63.9,HFET
403634:11712,1300:1300,05/08/26 13:03:54,STABLE BEAMS,6799,0.000511942,0.000495515,63.8,HFET
403634:11712,1301:1301,05/08/26 13:04:17,STABLE BEAMS,6799,0.000512013,0.000495385,63.8,HFET
403634:11712,1302:1302,05/08/26 13:04:41,STABLE BEAMS,6799,0.000511545,0.000495203,63.8,HFET
403634:11712,1303:1303,05/08/26 13:05:04,STABLE BEAMS,6799,0.000511099,0.000494354,63.7,HFET
403634:11712,1304:1304,05/08/26 13:05:27,STABLE BEAMS,6799,0.000510756,0.000493573,63.7,HFET
403634:11712,1305:1305,05/08/26 13:05:51,STABLE BEAMS,6799,0.000509165,0.000492963,63.5,HFET
403634:11712,1306:1306,05/08/26 13:06:14,STABLE BEAMS,6799,0.000511461,0.000487532,63.8,HFET
403634:11712,1307:1307,05/08/26 13:06:37,STABLE BEAMS,6799,0.000514750,0.000497980,64.2,HFET
403634:11712,1308:1308,05/08/26 13:07:01,STABLE BEAMS,6799,0.000514187,0.000497209,64.1,HFET
403634:11712,1309:1309,05/08/26 13:07:24,STABLE BEAMS,6799,0.000514110,0.000497253,64.1,HFET
403634:11712,1310:1310,05/08/26 13:07:47,STABLE BEAMS,6799,0.000513070,0.000496452,64.0,HFET
403634:11712,1311:1311,05/08/26 13:08:11,STABLE BEAMS,6799,0.000513214,0.000496530,64.0,HFET
403634:11712,1312:1312,05/08/26 13:08:34,STABLE BEAMS,6799,0.000513066,0.000496423,64.0,HFET
403634:11712,1313:1313,05/08/26 13:08:57,STABLE BEAMS,6799,0.000514171,0.000497528,64.1,HFET
403634:11712,1314:1314,05/08/26 13:09:20,STABLE BEAMS,6799,0.000516725,0.000499398,64.4,HFET
403634:11712,1315:1315,05/08/26 13:09:44,STABLE BEAMS,6799,0.000515782,0.000498727,64.3,HFET
403634:11712,1316:1316,05/08/26 13:10:07,STABLE BEAMS,6799,0.000512427,0.000495666,63.9,HFET
403634:11712,1317:1317,05/08/26 13:10:30,STABLE BEAMS,6799,0.000513204,0.000496455,64.0,HFET
403634:11712,1318:1318,05/08/26 13:10:54,STABLE BEAMS,6799,0.000515649,0.000498334,64.3,HFET
403634:11712,1319:1319,05/08/26 13:11:17,STABLE BEAMS,6799,0.000515599,0.000491005,64.3,HFET
403634:11712,1320:1320,05/08/26 13:11:40,STABLE BEAMS,6799,0.000514964,0.000498043,64.2,HFET
403634:11712,1321:1321,05/08/26 13:12:04,STABLE BEAMS,6799,0.000514684,0.000497770,64.2,HFET
403634:11712,1322:1322,05/08/26 13:12:27,STABLE BEAMS,6799,0.000514635,0.000497749,64.2,HFET
403634:11712,1323:1323,05/08/26 13:12:50,STABLE BEAMS,6799,0.000514419,0.000497518,64.1,HFET
